song_name,artist,valence,energy,tempo,danceability,loudness,acousticness,instrumentalness,speechiness,liveness,popularity,language,mood
Shake It Off (Version 16),Taylor Swift,0.6663098160653103,0.8782792588001129,150.99852228883972,0.8010600517980987,-6.301635511995142,0.16470621663380342,0.19529204014528626,0.12272341779917394,0.07179558705865997,83,English,happy
Uptown Funk (Version 16),Bruno Mars,0.8050010595081327,0.8225614468931358,127.55439265581748,0.5233804598994208,-3.7097744049277352,0.08054551285438977,0.07758625046641163,0.05800008008349031,0.16557527270502415,90,Korean,happy
Good as Hell (Version 16),Lizzo,0.902700602275454,0.707754343801575,112.29287644904275,0.8950235351684184,-2.9633451603877665,0.34823137001840276,0.07163886341446178,0.10671068851076798,0.3947463796493063,36,English,happy
Girls Just Want to Have Fun (Version 16),Cyndi Lauper,0.9088049905239961,0.510866968490224,103.91227547562953,0.7087691195655497,-2.7262383531075187,0.2154807191810857,0.14934375241028705,0.0479305289926272,0.27987303665350294,78,English,happy
Dancing Queen (Version 16),ABBA,0.9288412642400902,0.6521680030030249,146.53671105551965,0.9340144942553652,-8.369868326978487,,0.08614138742537265,0.1647852512357527,0.25215767805840517,87,English,happy
Don't Stop Me Now (Version 16),Queen,0.8538329670201215,0.8191656638463576,123.75822835974729,0.9117905307831694,-5.73576906203088,0.06318192913413921,0.20876973545064073,0.16485442957450325,0.16086658697363435,21,Korean,happy
I Gotta Feeling (Version 16),Black Eyed Peas,0.9428717027995012,0.8624573019063067,116.61426924266854,0.9425846627218499,-8.874307775609932,0.080806267360996,0.055267451771407836,0.18197825070133797,0.27900239331373666,70,Spanish,happy
Levitating (Version 16),Dua Lipa,0.6608417132889092,0.6761293673473396,136.91788150418813,0.5375588382452224,-2.94066905274129,0.3214414141766141,0.15156203207299146,0.19441152459405897,0.1962163427462849,39,English,happy
Blinding Lights (Version 16),The Weeknd,0.9936441276145991,0.7671679995214509,138.0802763952365,0.5746797028831032,-2.944577933562848,0.17099587516824608,0.04867002173474381,0.032143278395879035,0.2459144892734339,63,English,happy
Watermelon Sugar (Version 16),Harry Styles,0.8109598488490706,0.7877414489476635,153.4154831810681,0.5357329630893632,-4.148028077277101,0.07496477763903289,0.2574531159471492,0.16924079735648154,0.23927781424494055,71,English,happy
Dynamite (Version 16),BTS,0.8840971194493246,0.6257400452734994,128.27007393596887,0.8697366039697122,-6.325878422614289,0.14311930613017673,0.14826373417508995,0.17080237291432712,0.16732281657980547,48,English,happy
Peaches (Version 16),Justin Bieber,0.6695046372542975,0.7848056081323123,149.5586927624849,0.54528686533559,-8.081007097952442,0.05678879590439756,0.10438242347464999,0.10655966641392016,0.31208921793715727,79,English,happy
Walking on Sunshine (Version 17),Katrina,0.8604590339526696,0.7483714269913725,121.14249679657927,0.8786513988881419,-6.2297026608146835,0.3916419752060618,0.19024264148872105,0.05146500606596546,0.28666214672640195,72,English,happy
Happy (Version 17),Pharrell Williams,0.7300416061726795,0.7745308786744389,104.17846888974435,0.5786966467291818,-3.1541019287537093,,0.251112337572882,0.07747693503724978,0.2750086685205477,66,English,happy
Can't Stop the Feeling (Version 17),Justin Timberlake,0.8776602294039324,0.7050619012580212,118.31864060180388,0.5956899693669933,-9.73448516350059,0.12157856049628953,0.1959488371593849,0.18951181913624207,0.3549215687920682,29,English,happy
Shake It Off (Version 17),Taylor Swift,0.906425910614121,0.8153789373013195,139.89909420855972,0.6171290859047014,-2.742439754353361,0.26829292476233363,0.16813218929413198,0.04886820976629178,0.2064694403322489,21,English,happy
Uptown Funk (Version 17),Bruno Mars,0.7841433084807705,0.845825443809068,132.7988932112673,0.6711802470366843,-2.1855973719147253,0.044288237330526274,0.12676452849358338,0.0371441947791389,0.3089664422684256,86,English,happy
Good as Hell (Version 17),Lizzo,0.9672306208796603,0.6120149318201957,151.50050060794726,0.631498203707854,-2.7138387068486782,0.3015847614387136,0.2414720330524316,0.03306111445207727,0.3869836249759091,76,English,happy
Girls Just Want to Have Fun (Version 17),Cyndi Lauper,0.8906683968281293,0.6219004381544533,149.7636798915308,0.6266845392867184,-3.0179692834709764,0.04503215616477481,0.21110579323823872,0.12191874102963476,0.08378706456840429,53,Korean,happy
Dancing Queen (Version 17),ABBA,0.6967575313035356,0.5049616145109259,128.12607792787034,0.6355693673420002,-5.2131401256179295,0.11889512308344688,0.0899757334520954,0.15634284378437258,0.06684999259242372,39,English,happy
Don't Stop Me Now (Version 17),Queen,0.9611579980767949,0.8409055497564726,140.06828099358438,0.7669497065483228,-2.861580014882782,0.07413207181148578,0.023690748657248583,0.07071672888462148,0.3281023975450666,11,English,happy
I Gotta Feeling (Version 17),Black Eyed Peas,0.6138681066905933,0.7331227340333959,159.7262509714786,0.8850632422268927,-5.828434487651284,0.02545636371465694,0.24941205431571295,0.1318263463901258,0.09022654897084839,33,English,happy
Levitating (Version 17),Dua Lipa,0.6375429139293425,0.863850727774637,140.1520157762847,0.87317905969254,-2.9681687977418614,0.2287089408193289,0.15523390552651237,0.10317265975456834,0.16093130572689177,66,English,happy
Blinding Lights (Version 17),The Weeknd,0.7738383843434847,0.8095518622920626,136.11540586090788,0.9016354804796807,-6.452959884966498,0.24283583148750162,0.18939226592759661,0.13058851759207535,0.2959218205799307,59,English,happy
Watermelon Sugar (Version 17),Harry Styles,0.6949733873499225,0.7049455110183163,106.25348816850087,0.6730300974401656,-6.098663451029885,0.260889703818189,0.28515931577586107,0.1321106813132205,0.31025787066179594,36,English,happy
Dynamite (Version 17),BTS,0.8025064237980811,0.7536416125505325,104.2559329680264,0.6144762113788311,-7.10517525435889,0.18899734200260543,0.01369462365071512,0.05380409658406401,0.14688500772695703,96,English,happy
Peaches (Version 17),Justin Bieber,0.9886130763604203,0.6325388028412203,128.92246348672495,0.5882439707322769,-5.113759431393854,0.11227328620638972,0.06209777353152803,0.11781734683581645,0.05192702970614729,90,English,happy
Walking on Sunshine (Version 18),Katrina,0.6030656130596901,0.5876275236407431,102.20328175004927,0.5486115893588112,-7.289114805289987,0.3210342718319252,0.17161459301079024,0.1171535134125908,0.15272108812284257,60,English,happy
Happy (Version 18),Pharrell Williams,0.9727014877731266,0.6588060164948767,105.2255660077463,0.7776799322530106,-9.089292852187189,0.13808925712067685,0.15222358161534266,0.1786178291964799,0.22274130311904156,16,English,happy
Can't Stop the Feeling (Version 18),Justin Timberlake,0.8809035064126657,0.8971267355996282,107.8893471938789,0.6236291864837837,-6.843391395218829,0.16873127141553257,0.12330632257966373,0.18429387043461434,0.2999114255633998,64,English,happy
Shake It Off (Version 18),Taylor Swift,0.8431620856362815,0.6237490871451128,149.42742305327766,0.929777230168245,-3.4304137395981877,0.0006260420765891617,0.1909204110550221,0.03869301484515712,0.14016252711680266,92,English,happy
Uptown Funk (Version 18),Bruno Mars,0.6238098801391087,0.7415181811797551,141.1953948095564,0.5515194371296573,-6.929288935640164,0.1824946035822168,0.11071590652827497,0.05057425008248281,0.1966317265656164,22,English,happy
Good as Hell (Version 18),Lizzo,0.9004712191233673,0.5284030658133022,104.81080084491421,0.6596470813261929,-2.4661943070485997,0.2674290586891656,0.20360098700176943,0.09152639844243704,0.25778127692298847,36,English,happy
Girls Just Want to Have Fun (Version 18),Cyndi Lauper,0.6040524736110974,0.7544384185638169,154.7972168545742,0.7756580607551686,-3.0104112522692397,0.2895892221864375,0.03616752492110707,0.1834170622385931,0.07325534552452122,72,Korean,happy
Dancing Queen (Version 18),ABBA,0.8135869890191055,0.5568548495173831,100.70239664385424,0.6899154170574375,-7.63967433876675,0.19440019751904122,0.17315996602036524,0.03743564229252105,0.09305115329331098,81,English,happy
Don't Stop Me Now (Version 18),Queen,0.8234569585801701,0.6372669412690632,143.75040925296688,0.7935312418663728,-3.2351650960807454,0.2769971306676901,0.12897932321704444,0.1444043258070535,0.1463834109893965,71,Korean,happy
I Gotta Feeling (Version 18),Black Eyed Peas,0.722525399511285,0.8155940639683174,126.78517098409493,0.8592711532332586,-3.4206210106537727,0.34302493506451354,0.27499057075236216,0.10326748748726036,0.1616033864123986,36,English,happy
Levitating (Version 18),Dua Lipa,0.8328794986376455,0.648468969375051,136.06445000801398,0.817513638189721,-4.492759852062905,0.14982115480804856,0.05005806050962584,0.10318998753857528,0.09990795042866807,34,English,happy
Blinding Lights (Version 18),The Weeknd,0.9560388140735233,0.6383509842951429,109.26758483339943,0.5114514919575879,-4.833420909708126,0.2547609269818973,0.1021812499743875,0.04219102110410067,0.1933701132133312,69,English,happy
Watermelon Sugar (Version 18),Harry Styles,0.7244869980253574,0.7708482558940037,136.34675496716142,0.664067177688893,-8.25685956596008,0.3952143864622368,0.13620048635883444,0.14700662008264032,0.09919353865242628,63,English,happy
Dynamite (Version 18),BTS,0.7942358798637591,0.5110146879477862,130.327307074627,0.933807833202966,-6.926346296113598,0.015598405029964636,0.009286737275803059,0.09595774919096782,0.10600872776211792,75,English,happy
Peaches (Version 18),Justin Bieber,0.6093408385312743,0.8024854455800707,127.51138053291345,0.6301601473876945,-2.7993345358681543,0.04645558408021025,0.2867756486865958,0.08337434195414999,0.36094128530803843,69,English,happy
Walking on Sunshine (Version 19),Katrina,0.8411771505917847,0.830682943896595,159.04078979262786,0.6297824470184356,-2.3109161167392562,0.15579275796096814,0.11565357142107668,0.08786580772326597,0.23949266257165486,40,English,happy
Happy (Version 19),Pharrell Williams,0.6616580172713948,0.7214845941432044,132.50228874460024,0.8428558156721915,-3.3308003044993155,0.17617654012496964,0.09069997480544813,0.07408693254390605,0.11811834284670518,18,Spanish,happy
Can't Stop the Feeling (Version 19),Justin Timberlake,0.62305903287961,0.6369791915338854,116.21486152784699,0.9348878236398832,-5.538329389999649,0.13891081561220303,0.1741402802981088,0.053663439228768234,0.20541531222077103,92,English,happy
Shake It Off (Version 19),Taylor Swift,0.8504937285684255,0.6955591327169806,124.10672803925945,0.9472317750048642,-2.957481902808584,0.24936238326377605,0.17081320835468483,0.1355122815701793,0.12045923773785165,19,English,happy
Uptown Funk (Version 19),Bruno Mars,0.7580550973057274,0.5157838131563597,128.5327622492096,0.7443610627809484,-8.178002111174322,0.3856115388662055,0.2728363832811726,0.152764350027504,0.2366853200678769,75,Spanish,happy
Good as Hell (Version 19),Lizzo,0.947987663859074,0.5522609375293852,147.43058765649312,0.5561693662850817,-3.6463146996047566,0.11030702730054279,0.2631271743054567,0.19048715595031765,0.10207858929179048,20,English,happy
Girls Just Want to Have Fun (Version 19),Cyndi Lauper,0.7850702420261574,0.8923949512650741,129.0044461583888,0.8885963851315453,-5.290147822949441,0.15013196316784075,0.08573506665776105,0.06454792548463484,0.316629366982194,74,English,happy
Dancing Queen (Version 19),ABBA,0.7546162027292111,0.7045101848803005,129.5395288000709,0.759775563154909,-3.075382835003582,0.39229573743337176,0.12227526257214508,0.17067821675807154,0.3175847281291512,32,English,happy
Don't Stop Me Now (Version 19),Queen,0.8294115805822293,0.8824188574447733,112.02847093170416,0.5491688946393296,-3.168304264356623,0.17565992665349933,0.25409065626211813,0.18182533488322056,0.07186015776667501,58,French,happy
I Gotta Feeling (Version 19),Black Eyed Peas,0.9533859051944242,0.6793276221477689,130.62594934025392,0.7819666299919446,-2.588939146159306,0.007646437771905612,0.14305304049534512,0.1469127472131953,0.30294743519438,96,English,happy
Levitating (Version 19),Dua Lipa,0.8770129726148432,0.5537740517632488,117.96373530230088,0.661421986437656,-3.56450233856396,0.11150394896582122,0.06321148916016095,0.19276616323647636,0.053102149789714115,56,English,happy
Blinding Lights (Version 19),The Weeknd,0.9991283422727912,0.7707285195429583,149.70815796694703,0.6325787283557869,-9.885477778663521,0.29514780742461205,0.2502433791002027,0.15588094243209827,0.09999760055529353,59,English,happy
Watermelon Sugar (Version 19),Harry Styles,0.9013711689027877,0.8075691128430564,139.5124309402033,0.8447521697580138,-3.232628482578143,0.2454416456949834,0.026581414190903718,0.11289672764342586,0.07717726713506178,64,English,happy
Dynamite (Version 19),BTS,0.7630172124129724,0.662842595650251,103.9605906484145,0.6569692402862657,-9.112015209669481,0.32329408400368886,0.28430640778934124,0.04229380079384956,0.3842903225520955,31,English,happy
Peaches (Version 19),Justin Bieber,0.809030639734698,0.6198262711815495,104.61172451656981,0.725280920631688,-3.6438756440740105,0.2828345909066793,0.015067803439192128,0.042393312012543594,0.19100564892142302,38,English,happy
Walking on Sunshine (Version 20),Katrina,0.7181161976191773,0.5929537292224192,116.86026993452282,0.8615672344835981,-2.566175570945169,0.16204107781102658,0.2718333006397491,0.08465426921213993,0.21675294522032706,25,Korean,happy
Happy (Version 20),Pharrell Williams,0.6904115991263999,0.7561904168703376,158.73886691048853,0.7715718932195204,-7.137487327091609,0.25912697839621135,0.03687620353961627,0.18107204364511778,0.22607938277294276,49,English,happy
Can't Stop the Feeling (Version 20),Justin Timberlake,0.7797398968158569,0.7343459153814077,137.48703176736416,0.5322991128019309,-4.539062230212781,0.09677267212621184,0.21418578975197694,0.16983091504531345,0.3313854776433821,88,Korean,happy
Shake It Off (Version 20),Taylor Swift,0.8210003869631557,0.7080679569243005,108.5725576803647,0.8489057676814109,-7.828724956426285,0.19867816912717862,0.08528222787825501,0.05275082170994783,0.2703451939121078,62,Spanish,happy
Uptown Funk (Version 20),Bruno Mars,0.6217328139291615,0.79945809365048,119.055207715667,0.5000606118520184,-5.910966886102162,0.01874076341104125,0.08285086734626984,0.15018600286747175,0.07194136756765306,39,English,happy
Good as Hell (Version 20),Lizzo,0.9357353969424009,0.5015279690634332,114.80943215211414,0.8334068252684321,-7.469838802165546,0.04075695522640541,0.10807017564012836,0.07596685868536934,0.3449491657561942,46,English,happy
Girls Just Want to Have Fun (Version 20),Cyndi Lauper,0.7253391670340572,0.8155729887104028,153.5123286886441,0.6952178388094383,-2.720454849164864,0.15092722158527716,0.28922352494703246,0.0451792191693474,0.29045674327613497,71,English,happy
Dancing Queen (Version 20),ABBA,0.7975256161827715,0.6550595221822588,137.96271272491606,0.816735691235449,-9.965093842797527,0.06678123549887949,0.2139138151902956,0.1432855203082951,0.38811662679503706,21,English,happy
Don't Stop Me Now (Version 20),Queen,0.9044151161003132,0.8803090830925353,142.15243009208842,0.6341234938877494,-9.157080621993149,0.31272954533797426,0.19324476644277477,0.03819162210686036,0.17601766306534244,21,English,happy
I Gotta Feeling (Version 20),Black Eyed Peas,0.9827199261937145,0.7001604582840805,125.96374816118228,0.7059648223216822,-8.32893820795869,0.1474828683459181,0.11094397679615299,0.03890035343187031,0.3186486699812714,72,English,happy
Levitating (Version 20),Dua Lipa,0.7666017727615516,0.8288719547265693,151.02088006719373,0.5953973246143961,-4.7411721426389715,0.18891272166519268,0.26404702137644553,0.06667591545999721,0.2872346201085155,77,French,happy
Blinding Lights (Version 20),The Weeknd,0.843100848901089,0.6181205910287331,108.19605421907036,0.7932378922147745,-4.0912203349413545,0.12625093750534,0.19344978120669412,0.09717225429395555,0.29962240914891625,54,English,happy
Watermelon Sugar (Version 20),Harry Styles,0.6796861099576212,0.8560860010544697,117.24457578793479,0.6655036944902688,-9.535264383357202,0.04460488492851056,0.15475857081369843,0.07549075504375516,0.34241807900976806,65,English,happy
Dynamite (Version 20),BTS,0.6058773554619815,0.6516376194687745,120.24073280614556,0.5086974339129204,-9.005052807995918,0.16545706996745413,0.147859375334234,0.09872925703332776,0.23582818744423284,12,English,happy
Peaches (Version 20),Justin Bieber,0.8380526699622726,0.5039695284511343,127.84570956721024,0.9335746583994147,-5.84774175896361,0.2710169069835813,0.09355915737506496,0.16157853428596963,0.3205225186566403,49,English,happy
Walking on Sunshine (Version 21),Katrina,0.8085184190616556,0.8904055293116855,107.5330128857592,0.5076264492003114,-3.838734305943232,0.322862214945953,0.03606216873617287,0.07514908160296303,0.05614332717832012,86,English,happy
Happy (Version 21),Pharrell Williams,0.7173234443122258,0.8092567495674686,131.07763166275473,0.6566430169257296,-7.026085640749358,0.0005414502861872617,0.08994015826957076,0.1398979860784482,0.390968055335725,21,Korean,happy
Can't Stop the Feeling (Version 21),Justin Timberlake,0.9388243307935598,0.5094379858582117,153.91363628049035,0.8524392859843817,-3.7569910114321567,0.1831983036014286,0.11940158788635084,0.08149567390164275,0.07299320063402803,19,English,happy
Shake It Off (Version 21),Taylor Swift,0.6912941453974797,0.5986414539912098,129.0446241826121,0.8363499829685123,-6.209521372816427,0.023137779778864245,0.2873369402964612,0.19026313424599908,0.32481634010194294,62,English,happy
Uptown Funk (Version 21),Bruno Mars,0.9965311606256883,0.7177929331201052,157.76610101519236,0.5340222682775378,-7.0745540139090295,0.09015250720270634,0.058749925240281005,0.05393650131175494,0.26784477454809885,17,English,happy
Good as Hell (Version 21),Lizzo,0.912528742298922,0.7313193597681442,108.81776257529258,0.8650056964700619,-4.912362342690172,0.1552662824507982,,0.0741838464712816,0.1708172729729737,19,English,happy
Girls Just Want to Have Fun (Version 21),Cyndi Lauper,0.966994337252796,0.6162018022685681,128.1992960894762,0.9005635118282065,-4.33822919785978,0.0248812904658811,0.044190913283691104,0.03133307043122586,0.2708226265802072,58,English,happy
Dancing Queen (Version 21),ABBA,0.7790693701641673,0.5537099403609103,157.47604726340623,0.7383468757755289,-8.064853647096886,0.20024142846188303,0.20388609982053232,0.04296066705550596,0.1461463352667622,67,Spanish,happy
Don't Stop Me Now (Version 21),Queen,0.9227861963535975,0.6838659481610645,132.79462852193768,0.6947672009942611,-9.648800458855959,0.06629991192806238,0.13366249162256727,0.06556152911934773,0.06749266003088757,13,English,happy
I Gotta Feeling (Version 21),Black Eyed Peas,0.9374598656207295,0.8924770116656464,147.58857243980435,0.8842032147671002,-8.064182957463636,0.3842507902052799,0.059077711336028516,0.1917430677615115,0.39818675288808286,72,English,happy
Levitating (Version 21),Dua Lipa,0.8846891222984195,0.8924574927167288,134.17238677402622,0.6167938024292406,-6.504032914675033,0.2374243741515144,0.021924468608104496,0.13579835498493184,0.3934122428668031,37,English,happy
Blinding Lights (Version 21),The Weeknd,0.676043059913491,0.8170380465153533,154.47392762677717,0.9246657167690993,-2.3189151647564223,,0.2931923723974511,0.15874273521285462,0.10658500268293666,90,Spanish,happy
Watermelon Sugar (Version 21),Harry Styles,0.790760042587188,0.7873324701488016,114.840418949145,0.7882768325969993,-4.667196167627046,0.06507989752342636,0.16952559373582687,0.1611765748663633,0.22461348258757968,62,English,happy
Dynamite (Version 21),BTS,0.6048412467104429,0.5036153876317169,121.42176063820074,0.9167873307943019,-8.170585763171129,0.2537454755486749,0.06662276120799616,0.08468389824212327,0.34681473136051943,42,English,happy
Peaches (Version 21),Justin Bieber,0.8915445769079787,0.5381597109252843,125.72212125918603,0.513126393640369,-6.152878827175928,0.26497360468042724,0.035550787079445464,0.07911043961455816,0.18924281892575495,51,English,happy
Walking on Sunshine (Version 22),Katrina,0.9678124098624199,0.8973020061691857,102.69467793973695,0.8424535655729264,-7.026207468781254,0.15698327449179203,0.2262794920041068,0.18613249346471947,0.382825008075892,73,English,happy
Happy (Version 22),Pharrell Williams,0.8308490344153283,0.6428484637202011,147.25294515152675,0.6129506224680351,-5.487407769331858,0.14343138460994928,0.19698932211236284,0.07086781519189617,0.11705753100718903,42,Korean,happy
Can't Stop the Feeling (Version 22),Justin Timberlake,0.9672956346701749,0.5407214731798148,130.3574744640959,0.5993837523333541,-9.68856029339466,0.014407527316570558,,0.17735096026602004,0.14886756039195934,11,English,happy
Shake It Off (Version 22),Taylor Swift,0.9801836682301183,0.7326489171956774,126.19685138612596,0.7610399756012545,-5.866412918189858,0.3035105015029301,0.08474881979185568,0.0900185665720514,0.3629330058866378,15,Spanish,happy
Uptown Funk (Version 22),Bruno Mars,0.9785826052601622,0.8570232909945898,125.16687963743881,0.8511644763530968,-6.18931413359121,0.19901594085844088,0.061404032717185184,0.1304921515539478,0.11514756421367178,73,English,happy
Good as Hell (Version 22),Lizzo,0.7326258796268775,0.8420120806479741,112.42454855265132,0.5320212283280448,-9.44793925909747,0.37631380820124316,0.1520761313885504,0.09960005220889312,0.3338075033527715,70,English,happy
Girls Just Want to Have Fun (Version 22),Cyndi Lauper,0.9343303711642064,0.6328764132462419,141.6170834484277,0.847005267133349,-4.762794505072364,0.06063802992003975,0.2627649250551171,0.12164607396512149,0.1488653492295013,78,English,happy
Dancing Queen (Version 22),ABBA,0.7700912741750776,0.515028436159563,107.67200807334505,0.8444960377321373,-9.99990692195707,0.16662633139291688,0.15675305432567652,0.03928785140016529,0.39057735704031654,47,Korean,happy
Don't Stop Me Now (Version 22),Queen,0.6904501324998688,0.6216794878545123,118.23655073530165,0.6036874979528074,-9.98820942330951,0.2917379176351986,0.2900536499397856,0.06812989215845766,0.28206651713119785,32,English,happy
I Gotta Feeling (Version 22),Black Eyed Peas,0.896758530783486,0.83937015163621,125.35775182081655,0.6363189075381932,-7.397638927815751,0.28504853323940516,0.2450338399516908,0.06087437451862245,0.17982935285521784,62,Korean,happy
Levitating (Version 22),Dua Lipa,0.96077607869966,0.8226774078778958,159.09150416574855,0.8394117168569364,-6.854438391776622,0.2362551335978551,0.19830427627419608,0.04333748877391107,0.24057393568635282,44,English,happy
Blinding Lights (Version 22),The Weeknd,0.8837283313890438,0.5669285216004242,146.83790304553344,0.7626977512313502,-2.382225714419243,0.016968919282756678,0.07959784126664009,0.1322641594809701,0.15379596927207576,40,English,happy
Watermelon Sugar (Version 22),Harry Styles,0.8857696656284968,0.8036021130087725,106.15095784398846,0.7312345088930454,-5.928875555271553,0.14771230808621644,0.27987745877090164,0.17067607437844762,0.2940232836683729,24,English,happy
Dynamite (Version 22),BTS,0.885730654293999,0.6846864575252476,155.25967126579457,0.8125679422639784,-4.1681515067534685,0.34467636151493813,0.0822214768026573,0.1672020536573395,0.11833421103477222,99,English,happy
Peaches (Version 22),Justin Bieber,0.7381367808979551,0.6342441817079371,158.71152810334843,0.885441750686567,-4.390641107277922,0.29082270464615606,0.16862183832077132,0.19100541340844826,0.22369056350882655,41,English,happy
Walking on Sunshine (Version 23),Katrina,0.7522070839479578,0.5652141347726364,147.1723391356635,0.8304997694340162,-6.925159691806921,0.010077365583691746,0.2516991983154032,0.03194105718719251,0.29629492287016784,20,French,happy
Happy (Version 23),Pharrell Williams,0.9881028438904228,0.6750645312592813,114.09840429975716,0.8171919545195218,-3.462974863875319,0.21857212643113894,0.29011058257684386,0.038783682681853386,0.22667845940658488,47,English,happy
Can't Stop the Feeling (Version 23),Justin Timberlake,0.88738157892902,0.8450561884596717,110.7553367144674,0.8600015667936566,-5.578343394251638,0.1586214727959853,0.03951450857372807,0.1771002790145151,0.10504562286290038,69,English,happy
Shake It Off (Version 23),Taylor Swift,0.7239151436836397,0.6160182127849747,152.28484205145125,0.802716347394004,-3.6265488224690214,0.1001871595169996,0.18746222988209968,0.12719681713443728,0.3414906318758949,68,English,happy
Uptown Funk (Version 23),Bruno Mars,0.9624348241925043,0.5048627085909547,140.44119514352755,0.523326109603878,-5.609130679381153,0.11505309161747129,0.09203297985664236,0.09000294558690061,0.26745235716736354,83,Korean,happy
Good as Hell (Version 23),Lizzo,0.7336199862675077,0.7930796202361121,124.27164313443218,0.5307589401394813,-3.729921260127142,0.11430332983708241,0.12983006387977877,0.14652546014772327,0.16635965500204922,68,Korean,happy
Girls Just Want to Have Fun (Version 23),Cyndi Lauper,0.6226342624586862,0.6495684188051254,156.66691496165822,0.7887804787843511,-4.628166810662345,0.2529128614550559,0.05969764168783104,0.10111675689738762,0.3128289294271614,23,English,happy
Dancing Queen (Version 23),ABBA,0.6405491590212636,0.6111411104358849,116.57914650795121,0.6944085174175276,-2.1570500724625195,0.027001018673528776,0.1556102983141785,0.06049199594207578,0.38973679089341046,64,English,happy
Don't Stop Me Now (Version 23),Queen,0.6453214018909856,0.6614404009446365,144.27309909007636,0.8170494926123504,-6.618170904848542,0.1386096671810873,0.11928371356586116,0.07492696473696868,0.12186652854737993,46,English,happy
I Gotta Feeling (Version 23),Black Eyed Peas,0.793215879023556,0.607413502427043,117.247699893835,0.7955402285635507,-2.2517013464008624,0.24145488022375006,0.023093840119489884,0.04284921435519139,0.3829981272959481,21,English,happy
Levitating (Version 23),Dua Lipa,0.7189163161229335,0.5368267944329902,135.94267522902288,0.7806419502306197,-4.811961439050495,0.10696081114301653,0.00453320526434251,0.19405261280726022,0.13781256599188588,24,English,happy
Blinding Lights (Version 23),The Weeknd,0.870410515221019,0.7826519479514839,136.60044502476916,0.6408083273961417,-7.831229969887474,0.23906731308108126,0.25982869008350745,0.19094473391697725,0.08706703154131518,28,English,happy
Watermelon Sugar (Version 23),Harry Styles,0.661931445039088,0.877894503513232,144.19211370008756,0.8973472211733978,-8.378938926917254,0.23503434844376075,0.2103418783252421,0.14561902052598535,0.19285309180334437,59,English,happy
Dynamite (Version 23),BTS,0.6061579566765234,0.7331704227217053,115.18609235077653,0.7026144107643006,-2.3393518793294614,0.1596141270569739,0.251940481999328,0.062051902977372696,0.2853611743087601,88,English,happy
Peaches (Version 23),Justin Bieber,0.9908027817755773,0.5407572403491747,100.49919653363152,0.6951122566846765,-9.258996135589062,0.2993537398704926,0.2743645991545677,0.10378356536048901,0.14054907475440434,41,Spanish,happy
Walking on Sunshine (Version 24),Katrina,0.7737613276026439,0.7893791271400004,100.54324969482226,0.7652542952681137,-5.0936665209009675,0.2550752987583742,0.07260662399426317,0.15138896297428156,0.08198702021612175,58,English,happy
Happy (Version 24),Pharrell Williams,0.6797081345867203,0.8509880186617929,144.32338904359398,0.5061854993051054,-8.012989917041597,0.08576259319726583,0.08124189841109176,0.07208516094758069,0.07188420350999601,60,Korean,happy
Can't Stop the Feeling (Version 24),Justin Timberlake,0.7835762066387282,0.7930933899144661,136.40390348304618,0.8027922508691359,-9.350806571710088,0.3805962840707149,0.2515475501529074,0.16686535414426268,0.3380443317646186,45,English,happy
Shake It Off (Version 24),Taylor Swift,0.9730842032531045,0.7177015864454791,112.01692107205756,0.7775526235336435,-4.056948050656488,0.2951669573416102,0.15643470725006403,0.04163798228670827,0.17988952845054473,22,English,happy
Uptown Funk (Version 24),Bruno Mars,0.9683066433853429,0.7337795639029704,132.2999165953428,0.620984081471987,-7.052408640667369,0.35813843566126774,0.19993891425805072,0.1638557945478966,0.2090208980736793,48,English,happy
Good as Hell (Version 24),Lizzo,0.8520988877824631,0.599353443497283,142.32764981700916,0.6924206001665018,-6.459635881482035,0.2597289298307527,0.280884186440678,0.040881078923465555,0.33866013307145265,17,Korean,happy
Girls Just Want to Have Fun (Version 24),Cyndi Lauper,0.7169532441648773,0.6775677818025512,101.31479972650054,0.6354707350254408,-5.978950058958956,0.022470430938975605,0.14732871881494955,0.18760880690593265,0.08688762633773184,77,English,happy
Dancing Queen (Version 24),ABBA,0.9057762912302018,0.663868421350397,139.31042287146028,0.6171064690933532,-8.724061899669135,0.06418504570849058,0.021147583692943395,0.06155993983321131,0.2824767847461389,84,English,happy
Don't Stop Me Now (Version 24),Queen,0.9526762447374032,0.8256502742364648,141.10805859246904,0.5496943385349962,-7.686500429632401,0.1239227501289876,0.07498708391928637,0.11755096215065293,0.23744383520788542,52,English,happy
I Gotta Feeling (Version 24),Black Eyed Peas,0.7427543900684441,0.6415156634945745,149.71333587436487,0.8551817817438585,-7.537633346554035,0.36551537754930374,0.2858445051007518,0.08554623214510694,0.1740487320775692,84,Spanish,happy
Levitating (Version 24),Dua Lipa,0.8022536613687835,0.8764483250134694,152.5791659885387,0.5461555831626154,-6.85815405382867,0.22134847589990875,0.15093974176546202,0.06295672154927176,0.35058586990885415,34,Korean,happy
Blinding Lights (Version 24),The Weeknd,0.8707763131987349,0.8351633499407214,151.52585676096834,0.8367601341495828,-6.486315190002261,0.24421870200616982,0.04810962183592294,0.14451972097073432,0.11273863950874827,21,French,happy
