song_name,artist,valence,energy,tempo,danceability,loudness,acousticness,instrumentalness,speechiness,liveness,popularity,language,mood
Watermelon Sugar (Version 22),Harry Styles,0.8857696656284968,0.8036021130087725,106.15095784398846,0.7312345088930454,-5.928875555271553,0.1477123080862164,0.2798774587709016,0.1706760743784476,0.2940232836683729,24,English,happy
Dynamite (Version 22),BTS,0.885730654293999,0.6846864575252476,155.25967126579457,0.8125679422639784,-4.1681515067534685,0.3446763615149381,0.0822214768026573,0.1672020536573395,0.1183342110347722,99,English,happy
Peaches (Version 22),Justin Bieber,0.7381367808979551,0.6342441817079371,158.71152810334843,0.885441750686567,-4.390641107277922,0.290822704646156,0.1686218383207713,0.1910054134084482,0.2236905635088265,41,English,happy
Walking on Sunshine (Version 23),Katrina,0.7522070839479578,0.5652141347726364,147.1723391356635,0.8304997694340162,-6.925159691806921,0.0100773655836917,0.2516991983154032,0.0319410571871925,0.2962949228701678,20,French,happy
Happy (Version 23),Pharrell Williams,0.9881028438904228,0.6750645312592813,114.09840429975716,0.8171919545195218,-3.462974863875319,0.2185721264311389,0.2901105825768438,0.0387836826818533,0.2266784594065848,47,English,happy
Can't Stop the Feeling (Version 23),Justin Timberlake,0.88738157892902,0.8450561884596717,110.7553367144674,0.8600015667936566,-5.578343394251638,0.1586214727959853,0.039514508573728,0.1771002790145151,0.1050456228629003,69,English,happy
Shake It Off (Version 23),Taylor Swift,0.7239151436836397,0.6160182127849747,152.28484205145125,0.802716347394004,-3.626548822469021,0.1001871595169996,0.1874622298820996,0.1271968171344372,0.3414906318758949,68,English,happy
Uptown Funk (Version 23),Bruno Mars,0.9624348241925044,0.5048627085909547,140.44119514352755,0.523326109603878,-5.609130679381153,0.1150530916174712,0.0920329798566423,0.0900029455869006,0.2674523571673635,83,Korean,happy
Good as Hell (Version 23),Lizzo,0.7336199862675077,0.7930796202361121,124.27164313443218,0.5307589401394813,-3.729921260127142,0.1143033298370824,0.1298300638797787,0.1465254601477232,0.1663596550020492,68,Korean,happy
Girls Just Want to Have Fun (Version 23),Cyndi Lauper,0.6226342624586862,0.6495684188051254,156.66691496165822,0.7887804787843511,-4.628166810662345,0.2529128614550559,0.059697641687831,0.1011167568973876,0.3128289294271614,23,English,happy
Dancing Queen (Version 23),ABBA,0.6405491590212636,0.6111411104358849,116.5791465079512,0.6944085174175276,-2.1570500724625195,0.0270010186735287,0.1556102983141785,0.0604919959420757,0.3897367908934104,64,English,happy
Don't Stop Me Now (Version 23),Queen,0.6453214018909856,0.6614404009446365,144.27309909007636,0.8170494926123504,-6.618170904848542,0.1386096671810873,0.1192837135658611,0.0749269647369686,0.1218665285473799,46,English,happy
I Gotta Feeling (Version 23),Black Eyed Peas,0.793215879023556,0.607413502427043,117.247699893835,0.7955402285635507,-2.2517013464008624,0.24145488022375,0.0230938401194898,0.0428492143551913,0.3829981272959481,21,English,happy
Levitating (Version 23),Dua Lipa,0.7189163161229335,0.5368267944329902,135.94267522902288,0.7806419502306197,-4.811961439050495,0.1069608111430165,0.0045332052643425,0.1940526128072602,0.1378125659918858,24,English,happy
Blinding Lights (Version 23),The Weeknd,0.870410515221019,0.7826519479514839,136.60044502476916,0.6408083273961417,-7.831229969887474,0.2390673130810812,0.2598286900835074,0.1909447339169772,0.0870670315413151,28,English,happy
Watermelon Sugar (Version 23),Harry Styles,0.661931445039088,0.877894503513232,144.19211370008756,0.8973472211733978,-8.378938926917254,0.2350343484437607,0.2103418783252421,0.1456190205259853,0.1928530918033443,59,English,happy
Dynamite (Version 23),BTS,0.6061579566765234,0.7331704227217053,115.18609235077652,0.7026144107643006,-2.339351879329461,0.1596141270569739,0.251940481999328,0.0620519029773726,0.2853611743087601,88,English,happy
Peaches (Version 23),Justin Bieber,0.9908027817755772,0.5407572403491747,100.49919653363152,0.6951122566846765,-9.258996135589062,0.2993537398704926,0.2743645991545677,0.103783565360489,0.1405490747544043,41,Spanish,happy
Walking on Sunshine (Version 24),Katrina,0.7737613276026439,0.7893791271400004,100.54324969482226,0.7652542952681137,-5.093666520900968,0.2550752987583742,0.0726066239942631,0.1513889629742815,0.0819870202161217,58,English,happy
Happy (Version 24),Pharrell Williams,0.6797081345867203,0.8509880186617929,144.32338904359398,0.5061854993051054,-8.012989917041597,0.0857625931972658,0.0812418984110917,0.0720851609475806,0.071884203509996,60,Korean,happy
Can't Stop the Feeling (Version 24),Justin Timberlake,0.7835762066387282,0.7930933899144661,136.40390348304618,0.8027922508691359,-9.350806571710088,0.3805962840707149,0.2515475501529074,0.1668653541442626,0.3380443317646186,45,English,happy
Shake It Off (Version 24),Taylor Swift,0.9730842032531044,0.7177015864454791,112.01692107205756,0.7775526235336435,-4.056948050656488,0.2951669573416102,0.156434707250064,0.0416379822867082,0.1798895284505447,22,English,happy
Uptown Funk (Version 24),Bruno Mars,0.9683066433853428,0.7337795639029704,132.2999165953428,0.620984081471987,-7.052408640667369,0.3581384356612677,0.1999389142580507,0.1638557945478966,0.2090208980736793,48,English,happy
Good as Hell (Version 24),Lizzo,0.8520988877824631,0.599353443497283,142.32764981700916,0.6924206001665018,-6.459635881482035,0.2597289298307527,0.280884186440678,0.0408810789234655,0.3386601330714526,17,Korean,happy
Girls Just Want to Have Fun (Version 24),Cyndi Lauper,0.7169532441648773,0.6775677818025512,101.31479972650054,0.6354707350254408,-5.978950058958956,0.0224704309389756,0.1473287188149495,0.1876088069059326,0.0868876263377318,77,English,happy
Dancing Queen (Version 24),ABBA,0.9057762912302018,0.663868421350397,139.31042287146028,0.6171064690933532,-8.724061899669135,0.0641850457084905,0.0211475836929433,0.0615599398332113,0.2824767847461389,84,English,happy
Don't Stop Me Now (Version 24),Queen,0.9526762447374032,0.8256502742364648,141.10805859246904,0.5496943385349962,-7.686500429632401,0.1239227501289876,0.0749870839192863,0.1175509621506529,0.2374438352078854,52,English,happy
I Gotta Feeling (Version 24),Black Eyed Peas,0.7427543900684441,0.6415156634945745,149.71333587436487,0.8551817817438585,-7.537633346554035,0.3655153775493037,0.2858445051007518,0.0855462321451069,0.1740487320775692,84,Spanish,happy
Levitating (Version 24),Dua Lipa,0.8022536613687835,0.8764483250134694,152.5791659885387,0.5461555831626154,-6.85815405382867,0.2213484758999087,0.150939741765462,0.0629567215492717,0.3505858699088541,34,Korean,happy
Blinding Lights (Version 24),The Weeknd,0.8707763131987349,0.8351633499407214,151.52585676096834,0.8367601341495828,-6.486315190002261,0.2442187020061698,0.0481096218359229,0.1445197209707343,0.1127386395087482,21,French,happy
Watermelon Sugar (Version 24),Harry Styles,0.8775798362040628,0.5918392643015875,107.0530780090132,0.5743780205643308,-9.98406291824744,0.2874958471414121,0.2197203147175137,0.1175386694852541,0.1064769803693843,97,English,happy
Dynamite (Version 24),BTS,0.6334217350042759,0.5076515865749148,109.94489061791325,0.900884990742416,-8.067705266386547,0.1417085308868862,0.0316036453443999,0.0678014218071889,0.2317285997730718,74,English,happy
Peaches (Version 24),Justin Bieber,0.843101073238261,0.5981409256664845,103.46392955350704,0.6759647911073294,-8.126373032589328,0.0878215692919207,0.2879588408140365,0.134771082607373,0.2449074551102336,46,English,happy
Walking on Sunshine (Version 25),Katrina,0.7663100414093288,0.6715777333720577,132.45430023028484,0.8133934131662482,-4.3828312305453645,0.0686775630821798,0.1500338256229881,0.1000328761557973,0.3546844381942844,62,Korean,happy
Happy (Version 25),Pharrell Williams,0.8525675684873506,0.7130016265663928,106.92367853073505,0.7725370501955351,-9.062368754558133,0.3596968013237788,0.0428525894442995,0.1476525199941427,0.1221882398426534,70,English,happy
Can't Stop the Feeling (Version 25),Justin Timberlake,0.7567437492752104,0.8582699110475115,112.2589830039382,0.7285122787814506,-6.645826710671824,0.0072496164182918,0.2378274340718438,0.0417378040734819,0.2159892573419338,82,Korean,happy
Shake It Off (Version 25),Taylor Swift,0.82427131797558,0.7513705826458348,141.31789775847253,0.6139725725852218,-9.920169786732403,0.2893774649419648,0.1606969798042735,0.1721400095452323,0.337485927015243,11,Korean,happy
Uptown Funk (Version 25),Bruno Mars,0.9373304671151532,0.6940378639918161,120.01770375021194,0.8562011911661165,-6.389647095765961,0.0733768785613738,0.2564922058684423,0.180035179051299,0.2132084146490595,17,Spanish,happy
Good as Hell (Version 25),Lizzo,0.630279890923915,0.6551304359667725,148.2122595677562,0.9057983128458028,-8.372218060019232,0.0267894448101086,0.2632051359398515,0.0961988396264088,0.2396163374936471,35,English,happy
Girls Just Want to Have Fun (Version 25),Cyndi Lauper,0.9872263248203036,0.5266258911656891,138.89908044712573,0.5333474401586902,-6.996248572267997,0.3215258180773787,0.1300416698266903,0.1995210001635015,0.2456707497313107,49,English,happy
Dancing Queen (Version 25),ABBA,0.7284648610543814,0.5880445303619013,121.03123205716972,0.6676399731917979,-9.450290578208312,0.1478296797707092,0.1392715559217674,0.1528654178805968,0.2798553196525628,44,English,happy
Don't Stop Me Now (Version 25),Queen,0.8835062620916616,0.5033454727507428,113.06004397483215,0.7977579297799353,-6.128085054562023,0.0021253902673383,0.2413483927295467,0.1613776274593573,0.2419467070477469,63,Korean,happy
I Gotta Feeling (Version 25),Black Eyed Peas,0.6265853303105088,0.8066060198130338,135.02281526388185,0.8518819897210816,-3.9860240608332766,0.3212008287831349,0.1554024199213874,0.0538551680928975,0.284905115682891,44,English,happy
Levitating (Version 25),Dua Lipa,0.8481895140207882,0.7969012748796349,110.19286036304412,0.5877388399551301,-2.876723862245372,0.2999911193808283,0.2724685466100968,0.1589816045978665,0.2590043570966057,49,English,happy
Blinding Lights (Version 25),The Weeknd,0.8616530948111494,0.8556511695760041,134.72840527071642,0.7845760959477743,-8.748186271971196,0.1895684880464411,0.2149191335874296,0.0760602587137821,0.1207889631835872,83,Spanish,happy
Watermelon Sugar (Version 25),Harry Styles,0.7255307232897662,0.5966002511971333,112.89475822218375,0.6911828792906392,-2.7372918889317277,0.2028238586954873,0.0563761142445969,0.0430851837947485,0.2936546507982738,62,English,happy
Dynamite (Version 25),BTS,0.7531195057745551,0.8287323786341437,139.5706461184462,0.8583086527436158,-7.82443168465241,0.2769435689844232,0.0792185954081156,0.1896416415065495,0.272730998536681,81,English,happy
Peaches (Version 25),Justin Bieber,0.7298047200701369,0.6078047449169091,111.4555951042986,0.8125884315021774,-8.250275096016582,0.2381213063709956,0.0793905080776072,0.1425347206149576,0.3352289049891887,84,English,happy
Walking on Sunshine (Version 26),Katrina,0.9112100972578612,0.8043405323723127,111.26334434153512,0.5397732261430335,-4.408409372100915,0.1473388855177405,0.1297038679210042,0.0352953457748764,0.1408517572462672,80,English,happy
Happy (Version 26),Pharrell Williams,0.6134705615497856,0.851674309040499,114.60380099311185,0.7508017263078536,-9.688165434710957,0.2667389565222632,0.0969082037262281,0.1826462617828032,0.3608413661269125,47,Korean,happy
Can't Stop the Feeling (Version 26),Justin Timberlake,0.7301162473446992,0.8603843582761872,159.76946040992672,0.8714370488557766,-3.241029217958168,0.0996034944436359,0.1730107196573269,0.0414335053744525,0.0832212778875844,58,English,happy
Shake It Off (Version 26),Taylor Swift,0.9995570448133162,0.6306556997703644,144.89103472293078,0.8629992738620673,-3.1358138319421665,0.3990513189608626,0.0724489455770603,0.0368596405661489,0.1939170312981051,29,English,happy
Uptown Funk (Version 26),Bruno Mars,0.6520322679315788,0.5089703556648221,121.62560962848916,0.8526822129838564,-5.470554470199433,0.1251111956841416,0.1963026016478159,0.0694430906524978,0.0550335061252297,61,English,happy
Good as Hell (Version 26),Lizzo,0.905741354574571,0.7494972339456036,145.73815747005762,0.5175221075094495,-3.3030429773547825,0.2478104800145213,0.169018605213792,0.1361843881794703,0.3525516364039274,15,English,happy
Girls Just Want to Have Fun (Version 26),Cyndi Lauper,0.8347746026235628,0.7323801519552717,159.44074942394593,0.8405285751808556,-6.461649556390918,0.2829588000131711,0.1167691415075365,0.0689088286221948,0.2588981569107158,78,English,happy
Dancing Queen (Version 26),ABBA,0.9712728392455806,0.8716558080061851,120.51431668632942,0.7374548597997628,-8.30691281144111,0.3982524437995534,0.2943353723603807,0.140416518050266,0.3315449208871157,30,English,happy
Don't Stop Me Now (Version 26),Queen,0.88604006451348,0.7372632876157873,103.20087981933386,0.7046439541486975,-4.601709582660716,0.2710126455534739,0.111936785526715,0.1900876377318652,0.1085749612828733,17,English,happy
I Gotta Feeling (Version 26),Black Eyed Peas,0.8001437784862242,0.7763535906203292,141.82814835350854,0.7918875305459669,-7.797694292385119,0.0624826274746487,0.1907820980480132,0.1318813597437044,0.1127746036012343,24,English,happy
Levitating (Version 26),Dua Lipa,0.8820556582282253,0.6820687966934625,140.06563549618917,0.8768151858965678,-8.642172571384615,0.0076579471987346,0.233730775918736,0.1336485622759447,0.2948738493677426,28,English,happy
Blinding Lights (Version 26),The Weeknd,0.9352619899954572,0.8211243739298002,157.65520881572948,0.7411707854834532,-6.092034938720757,0.160754879956292,0.0461073128532613,0.1273432295899438,0.1469543835140925,14,English,happy
Watermelon Sugar (Version 26),Harry Styles,0.9685230048851902,0.733276321710839,135.5704108304866,0.6597160973946545,-9.58408518417834,0.0126975061491954,0.1270005432459592,0.0443761142765304,0.2623964344390487,56,English,happy
Dynamite (Version 26),BTS,0.952389202255863,0.8531659266074889,139.54272460793393,0.595054324162819,-3.0960253491290235,0.3544373741252833,0.0589960754858876,0.1553624345810151,0.150281842124493,44,Spanish,happy
Peaches (Version 26),Justin Bieber,0.9210561249411718,0.8988951599614411,101.80156031976357,0.9038146396059192,-5.018955731210736,0.3893530476659285,0.1395028552579282,0.1740559481971335,0.071837924009397,23,English,happy
Walking on Sunshine (Version 27),Katrina,0.7341116200313182,0.526806615100484,158.52058800874423,0.8676382582723265,-3.179620630032236,0.3751860925735577,0.0255310458359356,0.0955515907272666,0.0748622111654007,15,English,happy
Happy (Version 27),Pharrell Williams,0.6843172406200114,0.5917463108150689,128.14643266285472,0.6208529753541392,-9.192175145457911,0.066996435637643,0.0441826690656272,0.1954230556450907,0.3157523774214658,61,English,happy
Can't Stop the Feeling (Version 27),Justin Timberlake,0.9871045861078248,0.6758961946031634,116.7021088997594,0.859231938744134,-7.389968655670826,0.3596968013237788,0.0697517976623493,0.05204542629812,0.1397620713558681,89,English,happy
Shake It Off (Version 27),Taylor Swift,0.742127899389555,0.7695976832582923,103.7538905331671,0.5947281228494044,-3.527810877666589,0.0587687694335083,0.1027935439567564,0.1769920167158838,0.1042238589002049,96,English,happy
Uptown Funk (Version 27),Bruno Mars,0.6330947342472759,0.6938151980320043,118.14517067671218,0.7535337640177343,-3.569560876132199,0.0548593952610972,0.1742097253662854,0.1159364892662768,0.1004275751046198,18,English,happy
Good as Hell (Version 27),Lizzo,0.8495993942115929,0.6094561671443086,129.27005911264075,0.5370225459246778,-6.323327542291016,0.1225853872171281,0.2467143633556063,0.0396863835895526,0.1965125462214155,26,English,happy
Girls Just Want to Have Fun (Version 27),Cyndi Lauper,0.7833725696525752,0.7900024305196476,134.45725450541266,0.8002455517373814,-3.783605714785951,0.3448811894632755,0.0941626490167411,0.1214638599118635,0.3440378274537199,68,English,happy
Dancing Queen (Version 27),ABBA,0.9957804523860224,0.8558077244175053,122.2880357574626,0.5878249327483926,-6.08485970074729,0.2966565807344169,0.1477707212259892,0.1121407467633236,0.3433806473786302,95,Spanish,happy
Don't Stop Me Now (Version 27),Queen,0.7445615116268746,0.8439178699246583,124.40828805710342,0.6477048975552527,-6.368080710402408,0.3049787834699474,0.0378006083591982,0.0633912666982429,0.3830056889820822,36,English,happy
I Gotta Feeling (Version 27),Black Eyed Peas,0.6701966509525429,0.7270909271724219,134.75886799971627,0.7203310079226102,-4.842038011385451,0.0919306903190473,0.1657986803330244,0.0932694533919725,0.2815835408702162,25,English,happy
Someone Like You,Adele,0.0493135117195787,0.3074246754662936,72.29237212467001,0.2432558866116577,-10.209893332313552,0.7105885493552069,0.4744903335235007,0.038532352154305,0.1455348687081423,74,English,sad
The Night We Met,Lord Huron,0.2218927213129417,0.1307032247554952,60.209372181397896,0.368173733518767,-17.163609663971293,0.5464732859997671,0.2448220380160163,0.0740075900769716,0.0560012612112222,18,Korean,sad
Skinny Love,Bon Iver,0.1341486424869849,0.1708329021589159,64.92120945506844,0.4826881735557399,-18.012805499156688,0.7371937705419617,0.1576818716330587,0.0711091268342219,0.1092309984741808,61,English,sad
Let Her Go,Passenger,0.0387862683861699,0.1716126549766335,99.8757022648243,0.3710183220735104,-19.06142248029046,0.5850539237200609,0.4612171418280622,0.0294555432112268,0.120150203309479,78,English,sad
Fix You,Coldplay,0.1399751414282856,0.4129703248851152,109.62573100809855,0.1962682059028612,-12.513853317258388,0.7983736562590749,0.1123286988208833,0.0719132354258989,0.1524182173231297,72,English,sad
Liability,Lorde,0.3912882674106233,0.1723567605515593,99.9578985552391,0.2336770856692439,-15.382593084476792,0.5520066025773978,0.28917988155827,0.128239530532397,0.251041391245971,85,English,sad
Hurt,Johnny Cash,0.34656927341588,0.1238469301378636,94.60252765198724,0.1559949506887051,-21.68362863963178,0.6291530490328131,0.2013697423734153,0.0875495178543909,0.2991315771996548,67,English,sad
The Sound of Silence,Simon & Garfunkel,0.0540869254851418,0.3701824181345702,79.80004831928076,0.1532039195629315,-26.82526473251381,0.8695638637473702,0.439800748355881,0.1379154548539528,0.2978831939568466,70,Spanish,sad
Mad World,Gary Jules,0.0833261560034071,0.2421757349456247,93.46095149624333,0.2935210159442589,-21.63220933243333,0.5146867496013559,0.2968903159717261,0.0948271457232106,0.09036445851606,52,English,sad
Tears in Heaven,Eric Clapton,0.1886959350073756,0.3213887104839399,88.51434693656952,0.1840428771649407,-15.154572154954264,0.3151194568926417,0.1774159277715813,0.1214276443096323,0.1909732302638506,51,French,sad
Creep,Radiohead,0.1044649730043441,0.3779812477372191,88.36954720780366,0.4184974437825549,-15.299496276203532,0.6660647532217409,0.244088837655407,0.037313676336778,0.1153332544713459,54,Spanish,sad
Nothing Compares 2 U,Sinead O'Connor,0.1676397891668341,0.3397197148025555,85.68539276076524,0.2152738103838118,-29.87071284420579,0.5977435331404883,0.1428129942811215,0.1154990790923695,0.0559865663176208,82,English,sad
All I Want,Kodaline,0.2339311245223163,0.4765896950024262,68.72046335557498,0.2886597963002382,-28.17156016365724,0.6754091473568116,0.2752658402981128,0.0729575181476682,0.1803442553684353,30,English,sad
Everybody Hurts,R.E.M.,0.3586298633876041,0.1785177209244268,61.12822558526736,0.4446659538796403,-18.45765835224187,0.8343950732771055,0.2984726117065863,0.1253209416947613,0.1574183408387869,84,English,sad
Black,Pearl Jam,0.2999439725153075,0.4652165867559424,88.60614818611032,0.1723140602249518,-24.62404769939604,0.4191867461384435,0.1234285137978664,0.0598340084156347,0.1887834466882971,57,Spanish,sad
Someone Like You (Version 2),Adele,0.2351966517855331,0.2705998988967444,90.77103899104176,0.1326299702445463,-28.2442352588368,0.4030976762145951,0.2590387490201724,0.0478193082307807,0.1208211008731443,41,English,sad
The Night We Met (Version 2),Lord Huron,0.1601251344691976,0.424746449604152,60.69310679564301,0.3597515280946489,-16.622469379186292,0.779193468213982,0.4663764695301566,0.0226179203634076,0.088445926378304,32,English,sad
Skinny Love (Version 2),Bon Iver,0.3544685176223972,0.2834074248748062,88.22953194667318,0.3652108814892589,-16.41866791008725,0.8590442419899049,0.4984747087058348,0.1136204699210222,0.1218053023012877,81,English,sad
Let Her Go (Version 2),Passenger,0.3519009609177375,0.1196883658163046,71.55404264372481,0.458954286985486,-24.876169711212903,0.4323906357730491,0.0690626465701236,0.1316845284940991,0.1750145647977716,34,French,sad
Fix You (Version 2),Coldplay,0.2699572812216619,0.1956265536300118,97.90202105056082,0.4040022179848394,-23.748039501834,0.5464095798061698,0.1048451387151004,0.1469529330319775,0.2114006442646029,41,Korean,sad
Liability (Version 2),Lorde,0.3738175522862062,0.2213542174516533,99.09454564984448,0.4063434575538968,-16.166886962669167,0.8793833851600803,0.1967776680531577,0.0369932520666684,0.2179272148110151,98,English,sad
Hurt (Version 2),Johnny Cash,0.2917239201908825,0.3300242293835259,70.34089465666982,0.3017823766677421,-23.75620526861741,0.5564799169000134,0.3226092879223319,0.1168779165498085,0.1080561727253357,13,English,sad
The Sound of Silence (Version 2),Simon & Garfunkel,0.1621301442587813,0.2076646283966516,69.93158069309345,0.4133548879983354,-11.814946111260152,0.522139311410746,0.3756394621868834,0.1366093876173734,0.2615310526325579,50,English,sad
Mad World (Version 2),Gary Jules,0.0731253554156903,0.4825167526053445,78.83382202147313,0.2356962644695345,-28.751373454444398,0.5917041924629298,0.0545068078204643,0.0523101767205653,0.1292356554418203,73,English,sad
Tears in Heaven (Version 2),Eric Clapton,0.3235305293966736,0.4501954601583586,75.12331587307348,0.4434792484978296,-12.85538125260418,0.7587905702309241,0.0733475570075907,0.1097419700970947,0.2862560161451422,88,English,sad
Creep (Version 2),Radiohead,0.2730161915068628,0.2326467396431336,85.02896587154157,0.3582900173404214,-19.78859182542993,0.3719717650385818,0.1560320223260103,0.1243114839719722,0.2653545115238793,21,English,sad
Nothing Compares 2 U (Version 2),Sinead O'Connor,0.0549200130862281,0.4809547009594899,76.44113089243046,0.364925495492288,-14.963497080866375,0.7871677407827301,0.472874851112965,0.0606795412437469,0.2646266136378886,96,English,sad
All I Want (Version 2),Kodaline,0.0526747613744828,0.3820163625414371,97.09888647569927,0.3710892964805282,-24.95370527729694,0.8238258882091221,0.0844292316851975,0.026972522897708,0.229366247652978,82,English,sad
Everybody Hurts (Version 2),R.E.M.,0.1901902860930935,0.4396392079834704,79.16985705291295,0.1673114354030851,-13.271156150602607,0.6293457789840431,0.0945978961951774,0.1136499198162379,0.1777784096223751,40,English,sad
Black (Version 2),Pearl Jam,0.2417251928961279,0.2843593352826328,101.43544919090031,0.4318250862732199,-15.812223563512276,0.3632408264378773,0.4194269309520344,0.1072316874692782,0.2242560415010748,53,English,sad
Someone Like You (Version 3),Adele,0.1451931361615486,0.4517118224628027,96.26858001174288,0.1450361866116778,-21.844439311876748,0.8318282171760851,0.0235983508486894,0.1449841605534664,0.2197906420798906,66,English,sad
The Night We Met (Version 3),Lord Huron,0.2525503910573506,0.2082237025951965,72.43958943695885,0.4768232877954382,-24.034550915317546,0.7653031780313997,0.1965608991035395,0.0381030292020115,0.0526788244238397,95,English,sad
Skinny Love (Version 3),Bon Iver,0.2177029348061003,0.490311527419573,78.45680969046023,0.2428769335972179,-23.11816764301116,0.6123263023829151,0.2203324417121467,0.1343889014745118,0.1763801979308725,96,English,sad
Let Her Go (Version 3),Passenger,0.2031031352754275,0.1553486378882226,109.1369770455193,0.1999891563475319,-28.532718650807947,0.6978877493851253,0.2976831850784363,0.0739689350190569,0.1555480584701695,53,English,sad
Fix You (Version 3),Coldplay,0.3140255684185725,0.1782850560398596,101.01266594724449,0.3594988455580072,-21.62060452440951,0.5748171699503213,0.1283236035930479,0.1177748632506067,0.1782186855763169,50,English,sad
Liability (Version 3),Lorde,0.1283418170999374,0.3384200463043801,109.78672260256616,0.2741049118626215,-11.586171984427608,0.5070101039547397,0.0273663534624929,0.0465514738278957,0.154673785831921,49,English,sad
Hurt (Version 3),Johnny Cash,0.0878539714378276,0.1000908152873022,105.75007688737637,0.4375517644923716,-15.15415537026106,0.4006887573876171,0.060181788104993,0.0287886174314098,0.2310072971932303,75,English,sad
The Sound of Silence (Version 3),Simon & Garfunkel,0.3715231842751541,0.2722143283652148,65.9570335998024,0.3049571282928426,-23.0233618508274,0.5248949546099986,0.3106653120778536,0.1134333547240863,0.0776508997182902,84,English,sad
Mad World (Version 3),Gary Jules,0.0142360923225905,0.497732121074286,71.6364174457776,0.1215322099633836,-26.2024934180816,0.3233747078090785,0.1959054473085858,0.1243122319786721,0.1353111124394301,64,English,sad
Tears in Heaven (Version 3),Eric Clapton,0.1776733627513466,0.3702347094269755,85.44470350349401,0.4445782744085297,-12.67928649908487,0.3059464172946922,0.3890231532415996,0.0798953680314176,0.2972101353259158,43,English,sad
Creep (Version 3),Radiohead,0.193292830350174,0.494758378155319,97.72846806028684,0.1994419538453225,-19.23210041426085,0.8952813836871498,0.4287653038759618,0.0326576961928587,0.226592999202499,38,English,sad
Nothing Compares 2 U (Version 3),Sinead O'Connor,0.1382318343483252,0.1027929047521392,80.17404845134998,0.1939017686899885,-13.622614589590569,0.5023983653074593,0.4137618469769085,0.0200777320485233,0.1269547875065297,29,English,sad
All I Want (Version 3),Kodaline,0.0964660857231047,0.1934269444274444,63.40933098827313,0.1748497081642007,-18.889008602287603,0.4748166437026467,0.2086973911645739,0.0689926944451345,0.2689762312499736,71,English,sad
Everybody Hurts (Version 3),R.E.M.,0.3621195996042062,0.297182788662344,76.50779751578023,0.1427202816009454,-10.9319424123581,0.3361361669401784,0.1488251387841402,0.0587486061521005,0.1301003215350537,95,English,sad
Black (Version 3),Pearl Jam,0.0657147373089637,0.4132645723694789,66.12489309829947,0.3539626636612651,-27.52307946588365,0.3423213825557739,0.4547147518429382,0.0447167396214317,0.2553125386399261,14,French,sad
Someone Like You (Version 4),Adele,0.2178523484428543,0.1311426078435078,107.77240957190338,0.198784466796757,-12.80709309294787,0.4012860034707385,0.4269714410709264,0.0217197456776882,0.1779451141423702,87,English,sad
The Night We Met (Version 4),Lord Huron,0.3077770317686227,0.4739182069971134,105.46010681032436,0.4278499478190579,-12.236173006773916,0.4195318115022459,0.1420921478558643,0.0575659082397376,0.1442634827504247,62,Korean,sad
Skinny Love (Version 4),Bon Iver,0.1573282681540755,0.3178221298618702,67.99398816832206,0.3764986655143957,-26.64866921390987,0.4861850892627285,0.251672565303077,0.123537272998052,0.2348673083096818,57,Korean,sad
Let Her Go (Version 4),Passenger,0.2582137425642089,0.162309304232068,87.35226728077889,0.1349786007199541,-22.452736464066984,0.5481099181739755,0.0199057197228769,0.0556184529310963,0.2889123668166223,17,English,sad
Fix You (Version 4),Coldplay,0.3814530431318758,0.2409308217010157,62.1550054474162,0.1716379757312726,-22.1556441313292,0.868667818781538,0.0705995317685924,0.1192570596768676,0.077170634843673,49,English,sad
Liability (Version 4),Lorde,0.3925030309565107,0.252646599643654,98.7617269449528,0.2370364331244527,-17.446622456823825,0.415209650844022,0.0730105096484812,0.141948338143857,0.2794118194761084,83,Korean,sad
Hurt (Version 4),Johnny Cash,0.3549875760851529,0.3501733800666374,100.41341056081392,0.1276147747645499,-23.304219162186417,0.4882218748542937,0.3178226609763066,0.0662745105511832,0.0871266954109202,44,English,sad
The Sound of Silence (Version 4),Simon & Garfunkel,0.2385868301654174,0.4257535682676326,79.10617472299866,0.1529074860393927,-26.066236053743538,0.4424899831016304,0.1499487964972681,0.1035633591658202,0.2002363711344297,82,English,sad
Mad World (Version 4),Gary Jules,0.2784319446268157,0.2450007938126052,101.19988259399892,0.1816350644623041,-20.61918504963692,0.7805632329248582,0.0900793238663096,0.0342822047863017,0.2709209919219974,27,English,sad
Tears in Heaven (Version 4),Eric Clapton,0.1371718651036783,0.3735480499636128,61.26743021319693,0.3760187553637798,-23.67797376906059,0.333444512152465,0.3049063807740585,0.0513044960895125,0.14670181051297,76,Spanish,sad
Creep (Version 4),Radiohead,0.0322323249146054,0.1588653004379781,74.89886177479218,0.1359038002240628,-11.783474706273694,0.303628225910387,0.2419301094321557,0.0360221695572316,0.1269197723694871,54,English,sad
Nothing Compares 2 U (Version 4),Sinead O'Connor,0.3704238239273062,0.1646778213095947,108.29161598591662,0.1823177507957687,-15.168677830663407,0.6280063589383871,0.4422393637983796,0.092019123215407,0.1836398047890771,97,English,sad
All I Want (Version 4),Kodaline,0.0781832001473599,0.1664917448206634,105.82445755577572,0.2311352795400136,-22.55835490074208,0.755894195057033,0.1694117412114036,0.1437681180630703,0.2344819422497001,46,English,sad
